image number,scene category,filename,hits,misses,false_alarms,correct_rejections
7571,mit,1555.png,63,17,5,80
7572,mit,1556.png,44,26,3,80
7573,mit,1557.png,62,31,16,90
7574,mit,1558.png,41,36,7,80
7575,mit,1559.png,65,12,8,75
7576,mit,1560.png,49,19,2,74
7577,mit,1561.png,56,10,4,70
7578,mit,1562.png,69,23,18,84
7579,mit,1563.png,44,38,19,74
7580,mit,1564.png,76,11,5,93
7581,mit,1565.png,48,25,16,62
7582,mit,1566.png,51,25,5,79
7583,mit,1567.png,59,15,8,80
7584,mit,1568.png,47,38,10,81
7585,mit,1569.png,40,28,12,66
7586,mit,1570.png,66,33,3,107
7587,mit,1571.png,43,41,4,89
7588,mit,1572.png,53,23,0,83
7589,mit,1573.png,56,16,9,75
7590,mit,1574.png,28,66,2,102
7591,mit,1575.png,62,14,3,81
7592,mit,1576.png,44,25,21,60
7593,mit,1577.png,33,45,10,80
7594,mit,1578.png,71,10,14,79
7595,mit,1579.png,67,15,13,71
7596,mit,1580.png,70,19,32,70
7597,mit,1581.png,51,28,12,76
7598,mit,1582.png,61,28,13,89
7599,mit,1583.png,65,18,9,83
7600,mit,1584.png,64,29,3,101
7601,mit,1585.png,48,27,5,78
7602,mit,1586.png,38,40,5,79
7603,mit,1587.png,42,27,2,78
7604,mit,1588.png,66,17,23,67
7605,mit,1589.png,51,23,2,81
7606,mit,1590.png,54,15,12,72
7607,mit,1591.png,61,21,2,86
7608,mit,1592.png,74,11,8,90
7609,mit,1593.png,50,20,2,74
7610,mit,1594.png,70,26,30,73
7611,mit,1595.png,61,44,7,105
7612,mit,1596.png,71,7,0,85
7613,mit,1597.png,64,18,6,91
7614,mit,1598.png,58,23,12,80
7615,mit,1599.png,47,20,5,72
7616,mit,1600.png,44,21,15,56
7617,mit,1601.png,45,34,16,70
7618,mit,1602.png,59,13,12,82
7619,mit,1603.png,45,36,6,88
7620,mit,1604.png,63,24,10,88
7621,mit,1605.png,47,34,11,79
7622,mit,1606.png,55,24,6,81
7623,mit,1607.png,42,30,9,75
7624,mit,1608.png,59,15,23,65
7625,mit,1609.png,64,18,13,82
7626,mit,1610.png,47,23,5,75
7627,mit,1611.png,45,23,24,56
7628,mit,1612.png,61,19,13,79
7629,mit,1613.png,62,26,32,66
7630,mit,1614.png,32,44,6,76
7631,mit,1615.png,31,56,8,87
7632,mit,1616.png,50,25,17,69
7633,mit,1617.png,58,23,23,63
7634,mit,1618.png,43,48,15,84
7635,mit,1619.png,51,26,9,80
7636,mit,1620.png,58,13,11,69
7637,mit,1621.png,43,29,3,79
7638,mit,1622.png,47,22,0,79
7639,mit,1623.png,58,24,4,88
7640,mit,1624.png,65,8,2,79
7641,mit,1625.png,41,36,17,70
7642,mit,1626.png,76,9,19,77
7643,mit,1627.png,34,36,4,77
7644,mit,1628.png,75,19,13,93
7645,mit,1629.png,64,11,9,80
7646,mit,1630.png,44,33,4,82
7647,mit,1631.png,37,37,9,73
7648,mit,1632.png,44,39,5,84
7649,mit,1633.png,47,33,9,83
7650,mit,1634.png,58,31,3,94
7651,mit,1635.png,57,22,10,76
7652,mit,1636.png,54,16,5,78
7653,mit,1637.png,66,14,14,77
7654,mit,1638.png,50,32,2,84
7655,mit,1639.png,57,21,12,76
7656,mit,1640.png,51,35,11,86
7657,mit,1641.png,40,43,3,88
7658,mit,1642.png,33,50,7,89
7659,mit,1643.png,64,18,24,69
7660,mit,1644.png,76,4,5,89
7661,mit,1645.png,31,32,9,62
7662,mit,1646.png,52,23,9,79
7663,mit,1647.png,58,14,19,66
7664,mit,1648.png,53,39,18,85
7665,mit,1649.png,69,12,6,82
7666,mit,1650.png,58,22,9,81
7667,mit,1651.png,45,26,14,64
7668,mit,1652.png,74,13,0,101
7669,mit,1653.png,45,40,7,92
7670,mit,1654.png,56,34,18,80
7671,mit,1655.png,36,44,3,90
7672,mit,1656.png,53,35,18,76
7673,mit,1657.png,69,14,10,83
7674,mit,1658.png,64,19,3,85
7675,mit,1659.png,33,29,2,70
7676,mit,1660.png,62,24,2,93
7677,mit,1661.png,43,40,17,73
7678,mit,1662.png,57,24,2,87
7679,mit,1663.png,65,23,14,82
7680,mit,1664.png,68,20,12,86
7681,mit,1665.png,59,24,28,61
7682,mit,1666.png,39,33,7,83
7683,mit,1667.png,61,19,18,73
7684,mit,1668.png,60,16,29,59
7685,mit,1669.png,45,36,4,87
7686,mit,1670.png,42,17,19,48
7687,mit,1671.png,25,49,6,84
7688,mit,1672.png,65,11,8,79
7689,mit,1673.png,65,11,9,80
7690,mit,1674.png,61,18,18,68
7691,mit,1675.png,41,42,21,78
7692,mit,1676.png,42,33,10,79
7693,mit,1677.png,66,7,7,77
7694,mit,1678.png,54,19,10,75
7695,mit,1679.png,50,20,3,76
7696,mit,1680.png,55,20,3,79
7697,mit,1681.png,53,15,6,72
7698,mit,1682.png,39,51,2,97
7699,mit,1683.png,44,35,5,83
7700,mit,1684.png,45,33,8,78
7701,mit,1685.png,19,70,8,95
7702,mit,1686.png,39,35,8,76
7703,mit,1687.png,59,17,9,82
7704,mit,1688.png,66,15,16,73
7705,mit,1689.png,58,24,4,93
7706,mit,1690.png,51,27,4,84
7707,mit,1691.png,57,16,8,73
7708,mit,1692.png,34,28,4,73
7709,mit,1693.png,67,17,5,89
7710,mit,1694.png,66,14,23,65
7711,mit,1695.png,53,16,8,68
7712,mit,1696.png,39,38,1,89
7713,mit,1697.png,45,50,7,100
7714,mit,1698.png,39,40,17,75
7715,mit,1699.png,51,31,11,83
7716,mit,1700.png,54,19,4,77
7717,mit,1701.png,44,39,4,90
7718,mit,1702.png,59,22,7,85
7719,mit,1703.png,54,30,3,93
7720,mit,1704.png,52,37,5,93
7721,mit,1705.png,47,41,18,77
7722,mit,1706.png,58,8,10,69
7723,mit,1707.png,61,7,1,73
7724,mit,1708.png,51,35,8,89
7725,mit,1709.png,35,51,2,95
7726,mit,1710.png,58,20,10,80
7727,mit,1711.png,52,20,9,70
7728,mit,1712.png,63,30,4,95
7729,mit,1713.png,61,19,1,83
7730,mit,1714.png,42,45,11,83
7731,mit,1715.png,60,23,13,75
7732,mit,1716.png,53,28,11,84
7733,mit,1717.png,25,50,5,74
7734,mit,1718.png,54,34,14,89
7735,mit,1719.png,71,11,5,89
7736,mit,1720.png,55,20,7,76
7737,mit,1721.png,63,19,9,82
7738,mit,1722.png,38,37,5,78
7739,mit,1723.png,47,23,7,78
7740,mit,1724.png,50,33,15,80
7741,mit,1725.png,60,20,10,78
7742,mit,1726.png,62,15,9,79
7743,mit,1727.png,28,52,5,90
7744,mit,1728.png,38,49,2,93
7745,mit,1729.png,57,25,13,80
7746,mit,1730.png,57,28,3,94
7747,mit,1731.png,31,41,7,79
7748,mit,1732.png,28,46,3,82
7749,mit,1733.png,60,12,13,66
7750,mit,1734.png,27,45,14,66
7751,mit,1735.png,71,25,2,99
7752,mit,1736.png,48,28,9,77
7753,mit,1737.png,49,17,1,77
7754,mit,1738.png,28,41,4,76
7755,mit,1739.png,42,44,5,93
7756,mit,1740.png,57,23,11,80
7757,mit,1741.png,55,29,4,94
7758,mit,1742.png,35,42,6,83
7759,mit,1743.png,42,50,14,91
7760,mit,1744.png,44,23,4,74
7761,mit,1745.png,61,22,8,88
7762,mit,1746.png,36,48,4,94
7763,mit,1747.png,65,23,6,94
7764,mit,1748.png,45,26,3,79
7765,mit,1749.png,55,32,1,96
7766,mit,1750.png,49,24,4,80
7767,mit,1751.png,67,19,12,85
7768,mit,1752.png,71,12,19,78
7769,mit,1753.png,64,27,13,87
7770,mit,1754.png,31,52,13,85
7771,mit,1755.png,56,25,3,91
7772,mit,1756.png,55,25,19,70
7773,mit,1757.png,35,46,15,75
7774,mit,1758.png,48,23,10,70
7775,mit,1759.png,64,12,12,74
7776,mit,1760.png,66,11,4,80
7777,mit,1761.png,67,13,26,62
7778,mit,1762.png,42,27,21,57
7779,mit,1763.png,52,23,3,83
7780,mit,1764.png,38,35,3,84
7781,mit,1765.png,53,33,6,83
7782,mit,1766.png,55,16,0,77
7783,mit,1767.png,62,25,1,94
7784,mit,1768.png,39,35,12,66
7785,mit,1769.png,57,18,11,73
7786,mit,1770.png,36,21,2,62
7787,mit,1771.png,53,27,29,61
7788,mit,1772.png,39,37,6,82
7789,mit,1773.png,40,38,2,86
7790,mit,1774.png,27,37,13,63
7791,mit,1775.png,38,39,7,81
7792,mit,1776.png,63,15,21,70
7793,mit,1777.png,57,21,4,93
7794,mit,1778.png,39,44,5,89
7795,mit,1779.png,53,29,3,89
7796,mit,1780.png,50,30,7,86
7797,mit,1781.png,43,33,12,75
7798,mit,1782.png,53,12,19,52
7799,mit,1783.png,39,36,19,66
7800,mit,1784.png,44,37,6,83
7801,mit,1785.png,42,29,19,61
7802,mit,1786.png,58,13,1,78
7803,mit,1787.png,38,37,31,52
7804,mit,1788.png,45,13,10,55
7805,mit,1789.png,26,53,5,86
7806,mit,1790.png,42,34,3,80
7807,mit,1791.png,50,32,10,80
7808,mit,1792.png,57,19,16,67
7809,mit,1793.png,53,13,7,70
7810,mit,1794.png,44,22,2,75
7811,mit,1795.png,35,35,6,75
7812,mit,1796.png,55,22,0,84
7813,mit,1797.png,61,21,26,67
7814,mit,1798.png,55,24,2,88
7815,mit,1799.png,60,24,18,84
7816,mit,1800.png,49,23,2,77
7817,mit,1801.png,41,43,9,86
7818,mit,1802.png,71,7,4,80
7819,mit,1803.png,55,31,5,92
7820,mit,1804.png,20,59,5,92
7821,mit,1805.png,80,13,1,101
7822,mit,1806.png,60,19,3,82
7823,mit,1807.png,40,36,8,87
7824,mit,1808.png,44,23,3,74
7825,mit,1809.png,71,7,1,90
7826,mit,1810.png,47,26,20,62
7827,mit,1811.png,63,18,30,62
7828,mit,1812.png,31,52,11,88
7829,mit,1813.png,66,7,7,74
7830,mit,1814.png,43,44,2,94
7831,mit,1815.png,72,8,1,89
7832,mit,1816.png,76,14,14,84
7833,mit,1817.png,53,37,7,94
7834,mit,1818.png,59,15,10,78
7835,mit,1819.png,53,23,23,69
7836,mit,1820.png,42,42,15,76
7837,mit,1821.png,61,12,9,80
7838,mit,1822.png,60,11,17,61
7839,mit,1823.png,56,25,16,81
7840,mit,1824.png,58,25,4,90
7841,mit,1825.png,58,25,9,86
7842,mit,1826.png,56,23,5,83
7843,mit,1827.png,46,42,10,85
7844,mit,1828.png,35,40,13,76
7845,mit,1829.png,44,36,5,91
7846,mit,1830.png,54,18,6,76
7847,mit,1831.png,62,20,13,81
7848,mit,1832.png,63,20,1,93
7849,mit,1833.png,65,19,5,85
7850,mit,1834.png,34,42,5,82
7851,mit,1835.png,51,18,8,71
7852,mit,1836.png,53,35,7,92
7853,mit,1837.png,46,44,14,85
7854,mit,1838.png,66,16,17,77
7855,mit,1839.png,61,29,13,90
7856,mit,1840.png,78,10,19,81
7857,mit,1841.png,46,16,5,69
7858,mit,1842.png,54,27,2,92
7859,mit,1843.png,46,35,24,68
7860,mit,1844.png,67,16,5,84
7861,mit,1845.png,39,44,5,84
7862,mit,1846.png,49,40,25,79
7863,mit,1847.png,51,12,9,66
7864,mit,1848.png,60,29,15,86
7865,mit,1849.png,62,12,9,78
7866,mit,1850.png,20,54,14,69
7867,mit,1851.png,44,42,5,89
7868,mit,1852.png,58,10,35,41
7869,mit,1853.png,23,37,5,66
7870,mit,1854.png,68,18,1,94
7871,mit,1855.png,27,61,4,89
7872,mit,1856.png,44,38,13,81
7873,mit,1857.png,67,20,31,67
7874,mit,1858.png,57,16,14,71
7875,mit,1859.png,31,56,17,81
7876,mit,1860.png,68,9,12,71
7877,mit,1861.png,53,35,8,88
7878,mit,1862.png,69,21,19,84
7879,mit,1863.png,50,21,25,56
7880,mit,1864.png,52,13,9,70
7881,mit,1865.png,58,28,30,71
7882,mit,1866.png,54,31,5,98
7883,mit,1867.png,41,32,9,74
7884,mit,1868.png,57,14,13,67
7885,mit,1869.png,39,31,6,70
7886,mit,1870.png,35,38,7,73
7887,mit,1871.png,55,22,23,68
7888,mit,1872.png,40,36,3,78
7889,mit,1873.png,44,27,0,85
7890,mit,1874.png,61,22,14,82
7891,mit,1875.png,65,23,32,71
7892,mit,1876.png,54,28,24,73
7893,mit,1877.png,40,46,17,82
7894,mit,1878.png,60,15,2,84
7895,mit,1879.png,58,18,11,72
7896,mit,1880.png,82,18,2,111
7897,mit,1881.png,38,29,3,75
7898,mit,1882.png,71,16,4,92
7899,mit,1883.png,60,15,22,67
7900,mit,1884.png,55,11,3,75
7901,mit,1885.png,42,29,12,71
7902,mit,1886.png,51,21,14,67
7903,mit,1887.png,72,16,5,90
7904,mit,1888.png,28,52,3,84
7905,mit,1889.png,50,17,9,63
7906,mit,1890.png,65,19,13,80
7907,mit,1891.png,64,13,14,75
7908,mit,1892.png,40,36,6,80
7909,mit,1893.png,64,15,25,63
7910,mit,1894.png,48,19,8,66
7911,mit,1895.png,60,22,2,93
7912,mit,1896.png,48,20,5,67
7913,mit,1897.png,50,24,12,68
7914,mit,1898.png,41,23,9,70
7915,mit,1899.png,37,37,9,80
7916,mit,1900.png,59,13,11,71
7917,mit,1901.png,56,13,27,55
7918,mit,1902.png,59,24,16,77
7919,mit,1903.png,41,34,7,80
7920,mit,1904.png,46,36,2,87
7921,mit,1905.png,59,16,10,72
7922,mit,1906.png,59,15,0,83
7923,mit,1907.png,61,20,5,87
7924,mit,1908.png,42,25,7,67
7925,mit,1909.png,72,13,6,85
7926,mit,1910.png,45,24,8,74
7927,mit,1911.png,56,16,22,64
7928,mit,1912.png,55,28,7,85
7929,mit,1913.png,28,32,9,58
7930,mit,1914.png,70,5,8,80
7931,mit,1915.png,44,28,8,70
7932,mit,1916.png,55,20,2,83
7933,mit,1917.png,38,38,7,78
7934,mit,1918.png,41,28,18,61
7935,mit,1919.png,54,22,3,80
7936,mit,1920.png,67,21,1,98
7937,mit,1921.png,75,9,6,95
7938,mit,1922.png,64,15,15,74
7939,mit,1923.png,53,21,5,74
7940,mit,1924.png,56,25,2,84
7941,mit,1925.png,54,21,7,75
7942,mit,1926.png,75,25,29,84
7943,mit,1927.png,56,17,11,72
7944,mit,1928.png,47,46,16,84
7945,mit,1929.png,43,20,17,54
7946,mit,1930.png,55,18,30,49
7947,mit,1931.png,51,22,4,79
7948,mit,1932.png,53,19,0,85
7949,mit,1933.png,40,40,1,90
7950,mit,1934.png,49,18,19,53
7951,mit,1935.png,45,17,12,64
7952,mit,1936.png,58,20,10,76
7953,mit,1937.png,68,25,4,99
7954,mit,1938.png,59,26,6,87
7955,mit,1939.png,44,36,0,85
7956,mit,1940.png,54,24,8,79
7957,mit,1941.png,37,34,9,71
7958,mit,1942.png,69,8,11,79
7959,mit,1943.png,71,12,2,95
7960,mit,1944.png,73,13,24,74
7961,mit,1945.png,53,15,8,66
7962,mit,1946.png,65,15,4,87
7963,mit,1947.png,60,18,3,85
7964,mit,1948.png,55,40,0,102
7965,mit,1949.png,70,24,23,72
7966,mit,1950.png,50,26,4,79
7967,mit,1951.png,66,23,4,97
7968,mit,1952.png,63,28,17,84
7969,mit,1953.png,59,15,23,67
7970,mit,1954.png,72,17,15,82
7971,mit,1955.png,43,31,12,70
7972,mit,1956.png,61,11,10,72
7973,mit,1957.png,61,17,24,67
7974,mit,1958.png,56,21,19,75
7975,mit,1959.png,65,20,7,86
7976,mit,1960.png,57,24,5,80
7977,mit,1961.png,48,31,8,80
7978,mit,1962.png,57,18,1,88
7979,mit,1963.png,43,32,6,81
7980,mit,1964.png,55,10,17,57
7981,mit,1965.png,53,19,18,65
7982,mit,1966.png,61,27,8,90
7983,mit,1967.png,49,36,15,88
7984,mit,1968.png,46,21,3,71
7985,mit,1969.png,35,41,7,80
7986,mit,1970.png,72,10,9,83
7987,mit,1971.png,52,24,19,72
7988,mit,1972.png,31,48,3,86
7989,mit,1973.png,62,23,2,91
7990,mit,1974.png,56,24,3,87
7991,mit,1975.png,43,46,8,92
7992,mit,1976.png,59,13,22,63
7993,mit,1977.png,72,19,21,82
7994,mit,1978.png,60,29,9,86
7995,mit,1979.png,53,17,7,72
7996,mit,1980.png,60,21,7,84
7997,mit,1981.png,62,27,6,94
7998,mit,1982.png,46,38,7,89
7999,mit,1983.png,55,19,9,72
8000,mit,1984.png,52,19,4,75
8001,mit,1985.png,58,18,4,79
8002,mit,1986.png,37,43,5,82
8003,mit,1987.png,43,36,7,84
8004,mit,1988.png,69,21,27,71
8005,mit,1989.png,69,8,13,77
8006,mit,1990.png,38,37,6,77
8007,mit,1991.png,58,30,23,73
8008,mit,1992.png,65,29,15,91
8009,mit,1993.png,50,27,19,70
8010,mit,1994.png,46,34,3,87
8011,mit,1995.png,61,18,20,65
8012,mit,1996.png,67,25,10,89
8013,mit,1997.png,63,19,8,85
8014,mit,1998.png,53,24,16,71
8015,mit,1999.png,62,17,3,83
8016,mit,2000.png,77,16,13,86
8017,mit,2001.png,51,21,2,74
8018,mit,2002.png,51,27,4,77
8019,mit,2003.png,60,36,14,91
8020,mit,2004.png,48,27,7,80
8021,mit,2005.png,45,47,2,99
8022,mit,2006.png,62,24,5,90
8023,mit,2007.png,54,17,11,70
8024,mit,2008.png,56,20,20,69
8025,mit,2009.png,35,37,3,83
8026,mit,2010.png,53,22,6,77
8027,mit,2011.png,59,22,23,69
8028,mit,2012.png,33,35,2,72
8029,mit,2013.png,43,29,3,76
8030,mit,2014.png,67,13,9,78
8031,mit,2015.png,50,31,7,83
8032,mit,2016.png,58,23,5,87
8033,mit,2017.png,53,25,6,84
8034,mit,2018.png,47,26,27,53
8035,mit,2019.png,39,46,9,89
8036,mit,2020.png,69,21,10,86
8037,mit,2021.png,55,28,6,87
8038,mit,2022.png,44,26,7,68
8039,mit,2023.png,59,34,15,87
8040,mit,2024.png,56,24,16,72
8041,mit,2025.png,56,16,20,57
8042,mit,2026.png,45,37,5,84
8043,mit,2027.png,60,16,4,83
8044,mit,2028.png,37,48,6,89
8045,mit,2029.png,63,16,9,81
8046,mit,2030.png,54,33,17,84
8047,mit,2031.png,59,30,11,88
8048,mit,2032.png,72,14,5,94
8049,mit,2033.png,50,28,13,74
8050,mit,2034.png,36,37,9,74
8051,mit,2035.png,47,35,12,80
8052,mit,2036.png,33,12,5,53
8053,mit,2037.png,71,22,17,87
8054,mit,2038.png,46,31,24,61
8055,mit,2039.png,53,25,21,72
8056,mit,2040.png,55,16,8,75
8057,mit,2041.png,58,23,13,85
8058,mit,2042.png,44,35,15,79
8059,mit,2043.png,34,35,5,75
8060,mit,2044.png,54,24,2,87
8061,mit,2045.png,51,17,2,81
8062,mit,2046.png,36,27,7,67
8063,mit,2047.png,59,14,0,84
8064,mit,2048.png,61,19,9,81
8065,mit,2049.png,59,16,12,70
8066,mit,2050.png,40,23,12,62
8067,mit,2051.png,35,40,11,81
8068,mit,2052.png,56,21,9,72
8069,mit,2053.png,62,16,6,83
8070,mit,2054.png,67,8,7,74
8071,mit,2055.png,60,12,11,73
8072,mit,2056.png,72,8,4,87
8073,mit,2057.png,67,13,5,88
8074,mit,2058.png,59,25,2,95
8075,mit,2059.png,64,20,2,88
8076,mit,2060.png,59,7,2,74
8077,mit,2061.png,77,15,2,99
8078,mit,2062.png,71,7,6,75
8079,mit,2063.png,78,5,2,93
8080,mit,2064.png,75,10,2,95
8081,mit,2065.png,74,10,7,91
8082,mit,2066.png,73,15,8,90
8083,mit,2067.png,63,6,3,75
8084,mit,2068.png,60,16,1,82
8085,mit,2069.png,71,15,5,88
8086,mit,2070.png,82,12,6,99
8087,mit,2071.png,48,22,4,78
8088,mit,2072.png,69,6,2,78
8089,mit,2073.png,66,11,5,86
8090,mit,2074.png,62,9,5,75
8091,mit,2075.png,73,9,7,91
8092,mit,2076.png,68,11,1,88
8093,mit,2077.png,52,23,10,81
8094,mit,2078.png,60,16,2,82
8095,mit,2079.png,71,7,6,89
8096,mit,2080.png,55,25,6,87
8097,mit,2081.png,73,16,4,97
8098,mit,2082.png,57,16,6,79
8099,mit,2083.png,67,10,13,75
8100,mit,2084.png,66,6,0,83
8101,mit,2085.png,44,28,3,77
8102,mit,2086.png,65,11,11,80
8103,mit,2087.png,73,7,3,86
8104,mit,2088.png,66,4,6,80
8105,mit,2089.png,69,14,5,91
8106,mit,2090.png,53,22,1,88
8107,mit,2091.png,74,7,10,81
8108,mit,2092.png,71,14,6,90
8109,mit,2093.png,72,7,1,86
8110,mit,2094.png,55,7,2,69
8111,mit,2095.png,63,14,3,84
8112,mit,2096.png,67,13,6,91
8113,mit,2097.png,82,10,24,76
8114,mit,2098.png,66,11,10,73
8115,mit,2099.png,70,10,6,82
8116,mit,2100.png,57,10,4,71
8117,mit,2101.png,63,19,8,81
8118,mit,2102.png,60,20,1,89
8119,mit,2103.png,64,9,1,77
8120,mit,2104.png,65,13,2,82
8121,mit,2105.png,60,14,2,83
8122,mit,2106.png,71,8,2,84
8123,mit,2107.png,66,14,0,94
8124,mit,2108.png,79,2,2,92
8125,mit,2109.png,75,10,11,85
8126,mit,2110.png,67,3,4,77
8127,mit,2111.png,53,12,2,75
8128,mit,2112.png,70,19,7,90
8129,mit,2113.png,49,13,3,69
8130,mit,2114.png,66,12,8,78
8131,mit,2115.png,62,16,15,73
8132,mit,2116.png,65,9,10,72
8133,mit,2117.png,75,6,8,81
8134,mit,2118.png,70,10,1,91
8135,mit,2119.png,59,12,10,70
8136,mit,2120.png,72,8,11,82
8137,mit,2121.png,69,13,3,86
8138,mit,2122.png,73,9,4,88
8139,mit,2123.png,62,13,3,80
8140,mit,2124.png,73,8,4,84
8141,mit,2125.png,58,9,8,63
8142,mit,2126.png,66,10,0,81
8143,mit,2127.png,73,11,2,87
8144,mit,2128.png,51,15,2,75
8145,mit,2129.png,63,11,2,82
8146,mit,2130.png,70,12,3,90
8147,mit,2131.png,73,18,2,101
8148,mit,2132.png,74,11,7,86
8149,mit,2133.png,76,12,0,95
8150,mit,2134.png,60,16,1,83
8151,mit,2135.png,71,9,1,84
8152,mit,2136.png,69,9,9,79
8153,mit,2137.png,63,23,13,79
8154,mit,2138.png,65,14,2,89
8155,mit,2139.png,58,6,4,72
8156,mit,2140.png,71,13,1,91
8157,mit,2141.png,82,7,5,94
8158,mit,2142.png,68,10,0,92
8159,mit,2143.png,79,14,1,97
8160,mit,2144.png,57,18,7,86
8161,mit,2145.png,74,11,11,86
8162,mit,2146.png,59,20,2,90
8163,mit,2147.png,83,15,1,112
8164,mit,2148.png,65,17,1,90
8165,mit,2149.png,67,7,0,80
8166,mit,2150.png,78,6,19,76
8167,mit,2151.png,71,6,2,82
8168,mit,2152.png,62,11,3,85
8169,mit,2153.png,68,10,10,77
8170,mit,2154.png,53,10,0,68
8171,mit,2155.png,70,8,2,89
8172,mit,2156.png,72,8,4,84
8173,mit,2157.png,80,7,4,92
8174,mit,2158.png,62,13,9,76
8175,mit,2159.png,63,10,1,78
8176,mit,2160.png,76,15,5,100
8177,mit,2161.png,63,9,1,82
8178,mit,2162.png,76,3,2,83
8179,mit,2163.png,65,12,5,82
8180,mit,2164.png,64,18,2,88
8181,mit,2165.png,63,9,0,88
8182,mit,2166.png,64,16,14,75
8183,mit,2167.png,57,22,15,78
8184,mit,2168.png,58,11,4,76
8185,mit,2169.png,62,12,0,82
8186,mit,2170.png,63,23,5,90
8187,mit,2171.png,66,15,3,96
8188,mit,2172.png,64,11,4,80
8189,mit,2173.png,80,17,9,98
8190,mit,2174.png,66,7,18,64
8191,mit,2175.png,67,6,1,85
8192,mit,2176.png,68,13,10,79
8193,mit,2177.png,54,12,5,67
8194,mit,2178.png,69,5,2,86
8195,mit,2179.png,64,12,6,81
8196,mit,2180.png,55,15,2,76
8197,mit,2181.png,63,8,10,68
8198,mit,2182.png,57,14,4,77
8199,mit,2183.png,71,16,2,93
8200,mit,2184.png,61,10,0,80
8201,mit,2185.png,80,11,3,99
8202,mit,2186.png,78,10,4,88
8203,mit,2187.png,71,2,1,78
8204,mit,2188.png,67,5,1,77
8205,mit,2189.png,57,19,8,78
8206,mit,2190.png,72,10,3,90
8207,mit,2191.png,66,6,4,76
8208,mit,2192.png,57,19,7,77
8209,mit,2193.png,61,24,7,89
8210,mit,2194.png,64,16,3,83
8211,mit,2195.png,71,10,0,88
8212,mit,2196.png,67,10,6,82
8213,mit,2197.png,70,5,1,86
8214,mit,2198.png,70,7,2,84
8215,mit,2199.png,71,8,1,86
8216,mit,2200.png,60,7,0,76
8217,mit,2201.png,58,17,5,81
8218,mit,2202.png,76,7,9,80
8219,mit,2203.png,64,7,4,77
8220,mit,2204.png,55,18,5,75
8221,mit,2205.png,58,13,3,78
8222,mit,2206.png,63,9,0,86
8223,mit,2207.png,76,5,0,90
8224,mit,2208.png,66,29,15,88
8225,mit,2209.png,66,9,5,78
8226,mit,2210.png,72,13,5,96
8227,mit,2211.png,67,8,4,78
8228,mit,2212.png,62,11,9,73
8229,mit,2213.png,62,12,3,86
8230,mit,2214.png,73,17,2,93
8231,mit,2215.png,68,10,1,91
8232,mit,2216.png,48,28,5,83
8233,mit,2217.png,59,5,0,74
8234,mit,2218.png,63,18,2,89
8235,mit,2219.png,65,7,2,80
8236,mit,2220.png,64,15,1,86
8237,mit,2221.png,71,14,5,94
8238,mit,2222.png,68,9,1,82
8239,mit,2223.png,50,36,6,87
8240,mit,2224.png,60,18,6,80
8241,mit,2225.png,74,24,6,99
8242,mit,2226.png,45,43,6,95
8243,mit,2227.png,40,40,8,83
8244,mit,2228.png,39,36,5,80
8245,mit,2229.png,56,16,3,79
8246,mit,2230.png,23,53,15,75
8247,mit,2231.png,45,35,8,82
8248,mit,2232.png,25,49,11,72
8249,mit,2233.png,17,54,1,77
8250,mit,2234.png,51,21,2,82
8251,mit,2235.png,38,27,3,77
8252,mit,2236.png,23,51,13,74
8253,mit,2237.png,38,35,3,81
8254,mit,2238.png,34,36,3,72
8255,mit,2239.png,35,48,4,86
8256,mit,2240.png,53,10,4,70
8257,mit,2241.png,39,41,15,76
8258,mit,2242.png,56,29,1,90
8259,mit,2243.png,40,32,5,78
8260,mit,2244.png,34,45,6,88
8261,mit,2245.png,43,30,0,91
8262,mit,2246.png,48,24,4,76
8263,mit,2247.png,48,28,8,79
8264,mit,2248.png,43,40,3,89
8265,mit,2249.png,41,39,11,77
8266,mit,2250.png,38,37,9,77
8267,mit,2251.png,61,11,4,78
8268,mit,2252.png,68,12,12,80
8269,mit,2253.png,66,15,12,80
8270,mit,2254.png,75,15,5,98
8271,mit,2255.png,73,14,8,84
8272,mit,2256.png,56,9,9,65
8273,mit,2257.png,64,17,1,90
8274,mit,2258.png,72,6,0,85
8275,mit,2259.png,88,8,3,111
8276,mit,2260.png,58,8,3,73
8277,mit,2261.png,54,18,0,83
8278,mit,2262.png,71,10,5,84
8279,mit,2263.png,72,10,2,94
8280,mit,2264.png,64,6,7,69
8281,mit,2265.png,70,7,12,73
8282,mit,2266.png,59,29,4,89
8283,mit,2267.png,68,8,6,83
8284,mit,2268.png,68,15,2,90
8285,mit,2269.png,66,16,4,89
8286,mit,2270.png,72,25,8,101
8287,mit,2271.png,62,22,2,98
8288,mit,2272.png,53,29,2,91
8289,mit,2273.png,63,6,2,74
8290,mit,2274.png,73,5,7,81
8291,mit,2275.png,69,19,7,97
8292,mit,2276.png,54,10,4,68
8293,mit,2277.png,83,5,8,88
8294,mit,2278.png,65,11,6,79
8295,mit,2279.png,56,7,9,67
8296,mit,2280.png,94,15,3,113
8297,mit,2281.png,51,8,6,63
8298,mit,2282.png,73,11,17,79
8299,mit,2283.png,69,8,10,78
8300,mit,2284.png,79,6,3,91
8301,mit,2285.png,62,3,2,75
8302,mit,2286.png,54,28,3,82
8303,mit,2287.png,57,17,3,81
8304,mit,2288.png,52,40,9,93
8305,mit,2289.png,57,26,2,91
